baseball,0.4841586631612816,-0.05338529326391872,0.65
beer,0.3846208292851334,-0.0019440839661961917,0.65
can_coke,0.44285091941281557,0.06347967401515961,0.65
can_pepsi,0.38765654484063716,0.02352079267855181,0.81
can_fanta,0.40158583554811844,0.03221084955635084,0.81
can_sprite,0.42449128315294815,-0.008282055115773096,0.81
chips_can,0.3750510191822801,-0.024913321341064096,0.81
coffee_box,0.4132871843287073,0.03920940033281611,0.772
cracker,0.43346316965063403,0.00035453908830038183,0.81
cup,0.4232622152663968,-0.07979553110655369,0.65
donut,0.44058918531769353,-0.006106659589820068,0.65
fork,0.3459832364740149,0.033764279354833976,0.65
gelatin,0.4827026403385033,-0.09913821358110436,0.723
meat,0.3827192049955765,0.007825119085233173,0.81
mustard,0.40290484915306163,0.04255336345631591,0.81
newspaper,0.4136673919230589,-0.09800555613787106,0.75
orange,0.3364732398053018,0.0949603515223928,0.65
pear,0.4981736077170072,0.02659013251422848,0.65
plate,0.4261043326985413,-0.042685621188648805,0.75
soccer_ball,0.4797604263091493,-0.047570658060340776,0.723
soup,0.3755532260414055,-0.022238963449397728,0.81
sponge,0.40346743819118697,0.018934136578991095,0.81
sugar,0.438955424217514,-0.051218130622254845,0.723
toy,0.4057910861918014,-0.07485794088354168,0.75
*
baseball,0.3950979612530936,-0.0942585491861747,0.65
beer,0.35593764983812864,0.062458806194711974,0.65
can_coke,0.32034140568517616,-0.0752336398767167,0.65
can_pepsi,0.3133575361098751,-0.076132797045848,0.772
can_fanta,0.36491575372437934,0.04288934129848013,0.81
can_sprite,0.4006897124463534,0.02396581433057203,0.65
chips_can,0.38841973974990623,0.0433987628834023,0.81
coffee_box,0.4281267019204067,0.09012796778122437,0.65
cracker,0.45580829921639987,0.04479500830264571,0.65
cup,0.3921791388009642,0.048842269762033874,0.81
donut,0.35596942494077716,0.03541222145168926,0.81
fork,0.34795486716291807,0.09971580702406646,0.81
gelatin,0.39864605587393154,-0.04518820574045699,0.723
meat,0.45986399252169596,-0.0010563702590268703,0.88
mustard,0.3850648798498971,0.04460098887274913,0.81
newspaper,0.39997260653977224,0.06939854566659415,0.81
orange,0.42229801068524736,-0.021658789132187134,0.65
pear,0.3217275782109143,0.04403921646554637,0.81
plate,0.4835456234228872,-0.05315573778453353,0.65
soccer_ball,0.43424138008746815,0.025528694334493257,0.772
soup,0.32083015559200445,-0.04960643310587631,0.772
sponge,0.3943215473030865,0.043328910160881196,0.81
sugar,0.38752553983459903,-0.05299672985133848,0.723
toy,0.368651034157481,0.06271545408606191,0.81
*
baseball,0.31562845436359266,-0.069776052382144,0.65
beer,0.44219421866816394,-0.014243189940411696,0.65
