baseball,0.07703896156819763,0.10046453562640667,0.65
beer,0.26387327676304556,0.24341720272940226,0.65
can_coke,0.527567771682185,0.25564774221832665,0.65
can_pepsi,0.5342163129102679,-0.2666667318949528,0.65
can_fanta,0.46440593855202217,-0.3664349042041336,0.65
can_sprite,0.5919850453105128,0.13416745510114925,0.65
chips_can,0.3682265112370002,-0.06426217621357722,0.65
coffee_box,0.29310789817267663,-0.18549040480211593,0.65
cracker,0.5406806154433362,-0.3625280039044283,0.65
cup,0.2873895291568935,-0.19732670668468255,0.8200000000000001
donut,0.5481499464360083,0.10562622736540817,0.65
gelatin,0.09847671664493252,0.164541276712303,0.65
meat,0.09095624462413109,-0.22831926162082336,0.65
mustard,0.2520614648141854,-0.06727799105598564,0.65
newspaper,0.6535638356033193,-0.3648660661878488,0.65
orange,0.218888903737677,0.11124766022405974,0.65
pear,0.2766379018904614,-0.2715934060562077,0.65
plate,0.32490725018266114,0.0011488525425887297,0.65
soup,0.0574084407968841,-0.37555103404935475,0.65
sugar,0.5857729569374884,0.10400118087464716,0.8200000000000001
*
baseball,0.5250021060052013,-0.20081211681929367,0.65
beer,0.4748603861404823,-0.3749820245648501,0.65
can_coke,-0.0246403240448224,-0.042968761476255835,0.65
can_pepsi,0.2708721535349752,-0.1487155428660074,0.65
can_fanta,0.1347854944913305,-0.026488340682345846,0.65
can_sprite,0.2066989982762119,0.04152926380921418,0.65
chips_can,0.2626254883994882,-0.05268483986430572,0.65
coffee_box,0.3517485671269157,0.19413456282404995,0.65
cracker,0.4739007378452891,-0.1520794391102915,0.65
cup,0.5133873586446392,0.09425565954231285,0.65
donut,-0.06186784452435173,0.031182341938516656,0.65
gelatin,0.4615193936971328,0.04184398628686342,0.65
meat,0.3963922255468172,-0.07543788741848312,0.65
mustard,-0.012623077933573132,0.1745883772818011,0.65
newspaper,0.18227940911444396,-0.26982930380586395,0.65
orange,0.4020930925173237,0.19652446305316262,0.65
pear,0.07892983892058458,0.002785659163568266,0.65
plate,0.31930413919738165,0.03039928733330788,0.65
soup,0.5561446742514333,-0.18891413887617878,0.72
sugar,0.07754386822997722,-0.15851649457793618,0.65
*
baseball,0.3971188395452625,0.05201904791363099,0.65
beer,0.0002221920553349577,-0.1866499328179157,0.65
can_coke,0.4609844773519141,0.16121430750747334,0.65
can_pepsi,0.570289945411877,-0.31696775353564954,0.65
can_fanta,0.20988489814997102,0.17058159825429386,0.65
can_sprite,0.09937617331974069,0.2657747698527143,0.65
chips_can,0.15272636890215097,0.026433603614328227,0.65
coffee_box,0.6077067597793733,0.06303240173721764,0.65
cracker,0.1457357816119351,-0.14653550416188194,0.65
cup,0.6500284684861932,-0.173684730926555,0.65
donut,0.3630114601120533,0.044197350695348636,0.72
gelatin,0.6309707706865135,-0.3143902543531325,0.65
meat,0.3445048516748499,-0.15582531512171896,0.65
mustard,0.30684813256882315,0.2066194442173761,0.65
newspaper,0.31217050223620113,-0.06666766253169626,0.65
orange,0.6738073000001475,-0.05640808791839286,0.65
pear,0.27252739438324947,0.15038268450174685,0.65
plate,0.5804653433133298,-0.3036074537021292,0.65
soup,0.5068088863014904,0.09012695853968028,0.65
sugar,0.025084400270563113,-0.39980887274226157,0.65
*
baseball,0.13466202281149,-0.10099872924355696,0.65
beer,0.0008413136359442853,-0.10953589950054404,0.65
can_coke,0.4061967245662196,0.24718397648598467,0.65
can_pepsi,0.32421753801278286,0.04620846938537437,0.65
can_fanta,0.6560556451723886,-0.17221136438154552,0.65
can_sprite,0.09973414167777223,-0.3422013286588552,0.65
chips_can,0.5021887931850364,0.03305999518797326,0.65
coffee_box,0.07388173272215522,-0.2700335649976622,0.65
cracker,0.34330522356484705,-0.27221119800947424,0.65
cup,0.5362582386440799,-0.25583484253691996,0.65
donut,0.30628754421415316,-0.2734553348346797,0.95
gelatin,0.4975701213680281,-0.007586459104678145,0.95
meat,0.4657860756316596,-0.34924421313786397,0.65
mustard,0.3781666028624129,0.20728920284523178,0.8200000000000001
newspaper,0.04655218479658849,0.24281380483053938,0.65
orange,0.5426591945266988,-0.36646991095362413,0.65
pear,0.16765281531753384,-0.3024641580215119,0.65
plate,0.45300365326825703,0.10529026841335987,0.65
soup,0.03643231244212295,0.027367448788006732,0.65
sugar,0.4822782677516886,-0.30291378294174814,0.744
*
baseball,0.4292881023563948,0.05759468318620975,0.65
beer,0.4616580256429863,-0.027558408501551557,0.65
can_coke,0.3541928796033428,0.02294705653332807,0.65
can_pepsi,0.3625523267576155,0.1458865003910399,0.65
can_fanta,0.6781976563006176,-0.10827924058711114,0.65
can_sprite,0.5750350228495986,-0.03555254012354775,0.65
chips_can,0.44082673665635935,0.16279831914633053,0.65
coffee_box,0.1426216349187322,-0.25643535014922963,0.65
cracker,0.11213103846419546,0.11630992277396901,0.65
cup,0.5668940505699103,0.1350060741234096,0.65
donut,0.6871710053396582,0.09957928210836181,0.65
gelatin,0.3768876173517591,0.09026458814322774,0.65
meat,0.17096465552135995,0.01996051066376192,0.65
mustard,0.18601197244542786,0.17233445852479196,0.65
newspaper,0.41310899305004295,-0.0926690300047382,0.65
orange,0.2587333672627762,0.08711684471710834,0.65
pear,0.3736901993299291,-0.015783025565675735,0.8200000000000001
plate,0.11127388026181312,0.008817748537938541,0.65
soup,0.4672574336334528,0.00846699843737847,0.9
sugar,0.6662488471087744,0.040910149551741715,0.65
*

