baseball,0.4024187467814223,-0.09066697310291236,0.65
beer,0.49262927966147796,-0.19270105098908838,0.65
can_coke,0.5037591576400953,-0.009880352093455447,0.65
can_pepsi,0.1164800113923915,-0.2765577427120724,0.65
can_fanta,0.6959623811755213,0.2479528845415105,0.65
can_sprite,0.24051867317353662,-0.054823052362678704,0.65
chips_can,0.6910228863807906,0.1614848009244801,0.65
coffee_box,0.12883061270312676,-0.1624899188868139,0.65
cracker,0.2688963686520276,-0.12662248467265486,0.65
cup,0.6089112305558451,0.16002917269783612,0.65
donut,0.4947504287465223,-0.146064977611511,0.81
fork,0.11367198805363112,0.2685675032674831,0.65
gelatin,0.5741462550740333,-0.2741531107890478,0.65
meat,0.47415856296361636,-0.04491039863699292,0.772
mustard,0.4862886118511665,0.21988109146177942,0.65
newspaper,0.5917543179957494,-0.24333799629257333,0.744
orange,0.47500936108345976,-0.1933739817327471,0.81
pear,0.119829128071628,0.22567131457760153,0.75
plate,0.22507886975432864,-0.15733298513189367,0.65
soccer_ball,0.14446447268637214,-0.22895278443121914,0.65
soup,0.506247824224177,0.050629711153567125,0.65
sponge,0.22559367805463057,0.01212700264341382,0.65
sugar,0.4654274221105661,0.08798657166467455,0.65
toy,0.4935239076291729,-0.0502016881710822,0.772
*
baseball,0.5796021913078759,0.12259256305825672,0.65
beer,0.5655631165371624,0.23999058575876436,0.65
can_coke,0.6358726726457575,0.06641416468813355,0.65
can_pepsi,0.5583877260990653,0.25180477275094443,0.81
can_fanta,0.5767069134293374,-0.13540367122517108,0.65
can_sprite,0.5739488486505939,0.2055496391178015,0.81
chips_can,0.36587533271312783,0.2300060869811837,0.65
coffee_box,0.25395416091270623,0.0810618589588944,0.65
cracker,0.2286499286289762,0.13853054608742782,0.65
cup,0.47172608252404646,-0.04605724800794714,0.65
donut,0.4486020970156041,0.2867933572119467,0.65
fork,0.5798842478895004,0.2129934106957963,0.81
gelatin,0.13927337461741435,-0.04866973494550475,0.65
meat,0.6093650988521306,0.04486871320652103,0.772
mustard,0.629461108904112,-0.28209206988715424,0.65
newspaper,0.37039589821189595,-0.257406249826931,0.65
orange,0.15157063640384089,0.09396601119041142,0.65
pear,0.13915755025364426,0.0411826068672797,0.65
plate,0.6988605505700105,-0.23610063545684398,0.65
soccer_ball,0.22883688492565726,0.08078627546771366,0.8200000000000001
soup,0.12182521189885012,0.198056452530812,0.65
sponge,0.27284203262112317,-0.10977153818472088,0.65
sugar,0.607094959915552,0.037787193390582174,0.772
toy,0.5141000347995854,0.2876304828653234,0.65
*
baseball,0.24717994377660343,0.01238181717040171,0.65
beer,0.31655621220175834,0.010024809996789119,0.65
can_coke,0.16390506750115136,-0.040586237386492696,0.65
can_pepsi,0.3812911672197955,-0.06595077703527966,0.65
can_fanta,0.5195094079133813,0.16723160348798166,0.65
can_sprite,0.30728267485891547,-0.2361025038658311,0.65
chips_can,0.1003066666206785,-0.2799921385053332,0.65
