baseball,0.424459025475701,0.26242648535304886,0.65
beer,0.4169796493719859,-0.06135376352914443,0.65
can_coke,0.5589169572324062,-0.04014219984129791,0.65
can_pepsi,0.6904025417312512,-0.19196147268395908,0.65
can_fanta,0.3354618212060896,-0.27939608535712807,0.65
can_sprite,0.5036947924695667,-0.10096368127447458,0.65
chips_can,0.39620390368058006,0.0035671748787194923,0.65
coffee_box,0.3456952507444938,-0.09045108369853533,0.65
cracker,0.27589473414667853,0.1504689076438151,0.65
cup,0.39620390368058006,0.0035671748787194923,0.89
donut,0.6181243407597834,0.29543703789828507,0.65
fork,0.5651239299746674,0.27069362423488447,0.65
gelatin,0.5788728690228682,0.2137834877772084,0.65
meat,0.23668104953914246,-0.06520185494952194,0.65
mustard,0.3114952829175349,-0.1858364851962665,0.65
newspaper,0.21970193593439946,-0.21420726173910176,0.65
orange,0.21532630823155868,0.12484014697470364,0.65
pear,0.11781674726838381,0.10757244160214052,0.65
plate,0.27589473414667853,0.1504689076438151,0.87
soccer_ball,0.5770285592342022,-0.19531788768339292,0.65
soup,0.6757943811605815,0.1753894640692722,0.65
sponge,0.17850443208140176,-0.1530936961950566,0.65
sugar,0.5770285592342022,-0.19531788768339292,0.76
toy,0.4169796493719859,-0.06135376352914443,0.85
*
baseball,0.48021227149014467,-0.1344719976979513,0.65
beer,0.39075099117169765,-0.048628851253112504,0.65
can_coke,0.2690319617777073,-0.001372168779156302,0.65
can_pepsi,0.24020220701092948,0.1829766842267076,0.65
can_fanta,0.36924048152001376,0.12871040300057085,0.65
can_sprite,0.15651292371861847,-0.2750903241300159,0.65
chips_can,0.5415285280692952,-0.17884732026997585,0.65
coffee_box,0.5703225486567762,-0.001994563006584571,0.65
cracker,0.6470843570230136,-0.2567050566922267,0.65
cup,0.48012227818467124,-0.11149725701912919,0.723
donut,0.33782831030217303,-0.1548680122291067,0.65
fork,0.387310270941089,-0.11291469386156752,0.65
gelatin,0.36924048152001376,0.12871040300057085,0.79
meat,0.6056319415234497,-0.17785617505233425,0.65
mustard,0.5440146382178944,0.15782590510090366,0.65
newspaper,0.24041474666645982,-0.03790464002208649,0.772
orange,0.2588134854882042,-0.2673506010119132,0.65
pear,0.6598077055315579,-0.09006053637004605,0.65
plate,0.5415285280692952,-0.17884732026997585,0.89
soccer_ball,0.31549985771677813,-0.27226411321536764,0.65
soup,0.6311074786369075,0.2895544874414893,0.65
sponge,0.689829121176778,-0.047658717253068694,0.65
sugar,0.5440146382178944,0.15782590510090366,0.83
toy,0.6050556729689938,-0.21281773365815587,0.744
*
baseball,0.6215470894299246,-0.15497231555722193,0.65
beer,0.4979744908950788,-0.0017818070454342916,0.65
can_coke,0.46263243183225033,-0.05670330852356886,0.65
can_pepsi,0.15833390717567639,0.015765869335110205,0.65
